group,case,synthetic_tokens_s,tokens_per_event,events_s,delta_event_bytes,content_B_s_per_stream,sse_B_s_per_stream,terminal_body_bytes_per_stream,tls_ciphertext_bytes,terminal_capture_p95_ms,terminal_capture_max_ms,streaming_gap_p95_events,streaming_gap_max_events,fixture_schedule_max_late_ms,payload,warm,rate,receive_buffer,host_cap,local_stream_cap,server_stream_cap,known_length,burst,n,protocol,strategy,delay_us,stall_ms,slots,cache,capture_seconds,verified_bytes,verified_MiB_s,control_samples,control_p95_ms,control_max_ms,generator_lateness_max_ms,callback_max_ms,perform_max_ms,unpause_max_ms,write_max_ms,queue_peak_bytes,curl_live_sample_max,tls_live_sample_max,curl_peak,tls_peak,process_physical_highwater,idle_physical,idle_curl_live,idle_tls_live,idle_fds,new_connections,resumed_new_connections,full_handshakes,new_connection_setup_mean_ms,handshake_phase_mean_ms,cpu_seconds,mean_cpu_cores
research/transport-memory/paced-sanitizer-results,paced-smoke,100,5,20,136,400,2720,933,55010,2058.397,2058.397,16,18,6.083,6373,2720,32768,16384,1,1000,1000,0,0,8,2,2,0,3000,16,16,4.067486,50984,0.011953853399287976,203,0.881,2.692,17.984,0.019,3.8,0.097,3007.045,24192,258167,673471,287933,710454,30899456,30719232,89402,673471,9,1,0,1,6.101,5.622,0.11982099999999998,0.029458245215840936
